Start Time:  01-07-2024 11:43:49          Time Completed:  01-07-2024 12:37:55      Elapsed Time:  00:54:05
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\A.txt
Plot File:     C:\IDEASVSM\LS_QC\A.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\A.dat

***DATA***

Field(G)	 Moment(emu)	
-149.998 	-0.0330927 	
-140 	-0.0319139 	
-129.999 	-0.0306876 	
-119.997 	-0.029351 	
-109.996 	-0.0279197 	
-99.9959 	-0.0264106 	
-90.0015 	-0.0247332 	
-79.9966 	-0.022997 	
-70.0006 	-0.0210659 	
-59.9948 	-0.0190066 	
-50.3277 	-0.0168708 	
-39.9998 	-0.0142919 	
-29.9972 	-0.0116113 	
-19.9979 	-0.00839616 	
-18.0034 	-0.00755899 	
-16.011 	-0.00672433 	
-13.9956 	-0.00587546 	
-12.0071 	-0.00504592 	
-10.0042 	-0.00418602 	
-7.99856 	-0.00339999 	
-5.99691 	-0.00257138 	
-3.9994 	-0.00172756 	
-1.99886 	-0.000890259 	
-0.00537124 	-0.0000165553 	
 1.99495 	 0.000849939 	
 4.00198 	 0.00166963 	
 6.00928 	 0.00247764 	
 7.99347 	 0.00326061 	
 9.99302 	 0.00401523 	
 11.9959 	 0.00478088 	
 13.9977 	 0.00551393 	
 15.9956 	 0.0062293 	
 17.9982 	 0.00695647 	
 19.9966 	 0.00766541 	
 29.9991 	 0.0109991 	
 39.9949 	 0.0139737 	
 50.0056 	 0.0164926 	
 60.0103 	 0.0187764 	
 70.0053 	 0.0208692 	
 79.998 	 0.0227519 	
 89.9986 	 0.0245558 	
 99.9964 	 0.0261603 	
 110.001 	 0.0277368 	
 120.009 	 0.0291378 	
 130 	 0.0304776 	
 139.993 	 0.0316979 	
 149.994 	 0.0329024 	
 160.002 	 0.0339611 	
 170.007 	 0.0350051 	
 180.001 	 0.0359708 	
 190.006 	 0.0369002 	
 200.001 	 0.0377691 	
 250.003 	 0.0415397 	
 300.01 	 0.0445581 	
 350.006 	 0.0470561 	
 399.995 	 0.0491577 	
 449.994 	 0.0509695 	
 499.994 	 0.0525435 	
 550.009 	 0.0539131 	
 599.994 	 0.0551605 	
 650 	 0.0562564 	
 699.995 	 0.0572744 	
 749.996 	 0.0582058 	
 799.998 	 0.0590139 	
 850.001 	 0.0598147 	
 900.001 	 0.0605162 	
 950.005 	 0.0611953 	
 999.998 	 0.0618121 	
 2000.01 	 0.0693185 	
 3000.02 	 0.0729256 	
 4000.01 	 0.0751587 	
 5000 	 0.0767065 	
 6000 	 0.0776896 	
 7000.03 	 0.0784805 	
 7999.99 	 0.0791237 	
 9000.01 	 0.0796589 	
 10000 	 0.0800874 	
 11000 	 0.0804639 	
 12000 	 0.0808099 	
 13000 	 0.0810812 	
 14000 	 0.0813155 	
 15000 	 0.081518 	
 16000 	 0.0816892 	
 17000 	 0.0818481 	
 18000 	 0.0820033 	
 19000 	 0.0821602 	

	
	
